0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,12,12,12,12,12,12,12,12,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,6,0,10,3,-1,7,10,0,6,5,-1
-1,6,0,10,3,2,-1,10,0,6,5,10,-1
-1,0,10,3,2,7,-1,0,6,5,10,7,-1
-1,10,3,2,7,10,-1,6,5,10,7,1,-1
-1,3,2,7,10,0,-1,5,4,10,7,2,-1
-1,2,7,10,0,6,-1,4,10,7,2,3,-1
-1,7,10,0,6,5,-1,10,7,2,3,10,-1
-1,7,10,0,6,5,4,-1,7,1,2,3,10,4,-1
-1,10,0,6,5,10,-1,2,3,10,4,5,-1
-1,0,6,5,10,7,-1,3,10,4,5,6,-1
-1,6,5,4,10,7,-1,3,10,4,5,6,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1
-1,-1,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1
-1,-1,-1,10,10,10,10,10,10,10,-1,-1,-1
-1,-1,-1,-1,10,10,10,10,10,10,10,-1,-1
-1,-1,-1,10,10,5,10,10,10,5,10,10,-1
-1,-1,-1,10,10,5,10,10,10,5,10,10,-1
-1,10,10,10,10,10,10,10,10,10,10,10,-1
-1,10,10,10,10,10,10,10,10,10,10,10,-1
-1,10,-1,10,10,10,10,10,10,10,-1,10,-1
-1,10,-1,10,-1,-1,-1,-1,-1,10,-1,10,-1
-1,10,-1,10,-1,-1,-1,-1,-1,10,-1,10,-1
-1,-1,-1,-1,10,10,-1,10,10,-1,-1,-1,-1
-1,-1,-1,-1,10,10,-1,10,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,12,13,12,13,12,13,12,13,12,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
13,-1,13,-1,12,-1,13,-1,12,-1,13,-1,13
0,-1,5,-1,2,-1,1,-1,2,-1,5,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,13,13,5,-1,-1,-1,-1
-1,-1,-1,3,3,13,13,5,5,6,-1,-1,-1
-1,-1,-1,3,13,13,5,5,6,6,-1,-1,-1
-1,-1,3,13,13,5,5,6,6,0,0,-1,-1
-1,-1,13,13,5,5,6,6,0,0,1,-1,-1
-1,-1,-1,13,5,5,6,6,0,0,1,1,-1,-1
-1,-1,-1,5,6,6,0,0,1,1,-1,-1,-1
-1,-1,-1,6,6,0,0,1,1,2,-1,-1,-1
-1,-1,-1,-1,0,0,1,1,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,12,-1,12,-1,12,-1,12,-1,-1,-1
-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1
-1,12,12,-1,12,-1,-1,-1,12,-1,12,12,-1
-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1
-1,12,-1,-1,-1,12,13,12,-1,-1,-1,12,-1
-1,-1,-1,12,-1,-1,1,-1,-1,12,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,12,-1,-1,5,-1,-1,12,-1,-1,-1
-1,12,-1,-1,-1,12,0,12,-1,-1,-1,12,-1
-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1
-1,12,12,-1,12,-1,-1,-1,12,-1,12,12,-1
-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1
-1,-1,-1,12,-1,12,-1,12,-1,12,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13,13,13,13,10,13,13,13,10,13,13,13,13,13,13
5,5,5,5,10,10,5,5,10,10,5,5,5,5,5
5,5,5,5,10,10,10,5,10,10,10,5,5,5,5
5,5,5,5,10,10,5,5,10,10,5,5,5,5,5
13,13,13,13,10,13,13,13,10,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1
-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1
-1,5,5,5,5,5,5,5,5,5,5,-1,-1
-1,5,5,7,7,5,5,5,5,7,7,-1,-1
-1,5,5,7,7,7,7,5,5,7,7,7,-1
-1,5,5,7,7,10,10,5,5,7,7,10,-1
-1,5,5,7,7,10,10,5,5,7,7,10,-1
-1,5,5,5,7,7,5,5,5,7,7,5,-1
-1,5,5,5,5,5,5,5,5,5,5,5,-1
-1,5,5,5,5,5,5,5,5,5,5,5,-1
-1,5,5,5,5,5,5,5,5,5,5,5,-1
-1,5,5,5,5,5,5,5,5,5,5,5,-1
-1,5,5,5,-1,5,5,5,-1,5,5,5,-1
-1,5,5,-1,-15,5,-1,-1,-1,5,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,3,3,3,-1,-1,-1,-1
-1,-1,3,3,3,3,3,3,3,3,3,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,-1,-1
-1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1
-1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,-1
-1,-1,3,3,3,3,3,3,3,3,3,-1,-1
-1,-1,-1,-1,3,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,10,10,1,1,1,-1,-1,-1,-1,-1
-1,-1,1,10,1,1,1,1,1,-1,-1,-1,-1
-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1
-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1
-1,2,2,1,1,1,1,1,5,5,5,-1,-1
-1,10,10,2,2,1,1,10,10,5,5,5,-1
2,10,2,2,2,2,5,10,5,5,5,5,-1
2,2,2,2,2,2,5,5,5,5,5,5,-1
2,2,2,2,2,2,5,5,5,5,5,5,-1
-1,2,2,2,2,2,-1,5,5,5,5,5,-1
-1,2,2,2,-1,-1,-1,-1,5,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,12,-1,12,-1,-1,-1,-1,-1,12,-1,12,-1
-1,12,2,12,-1,-1,-1,-1,-1,12,2,12,-1
-1,12,1,12,-1,-1,-1,-1,-1,12,1,12,-1
-1,12,12,12,-1,-1,-1,-1,-1,12,12,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,7,7,7,7,7,3,-1,-1,-1
-1,-1,-1,6,13,13,13,13,13,3,-1,-1,-1
-1,-1,-1,6,1,1,1,1,1,3,-1,-1,-1
-1,-1,-1,6,2,2,2,2,2,3,-1,-1,-1
-1,-1,-1,6,5,5,5,5,5,3,-1,-1,-1
-1,-1,-1,6,0,0,0,0,0,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
-1,12,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1
-1,12,-1,-1,-1,0,1,7,1,0,-1,-1,-1
-1,12,-1,-1,0,1,7,1,7,1,0,-1,-1
-1,12,-1,-1,0,1,7,1,10,1,7,0,-1
-1,12,-1,-1,0,1,7,1,7,1,0,-1,-1
-1,12,-1,-1,-1,0,1,7,1,0,-1,-1,-1
-1,12,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1
-1,12,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,12,12,12,12,12,12,12,12,12,12,12,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,10,10,10,10,10,10,10,10,10,10,10,10
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
10,-1,10,10,10,10,10,10,10,10,10,-1,10
10,-1,10,-1,-1,-1,-1,-1,-1,-1,10,-1,10
10,-1,10,-1,10,10,10,10,10,-1,10,-1,10
10,-1,10,-1,10,-1,-1,-1,10,-1,10,-1,10
10,-1,10,-1,10,10,10,10,10,-1,10,-1,10
10,-1,10,-1,-1,-1,-1,-1,-1,-1,10,-1,10
10,-1,10,10,10,10,10,10,10,10,10,-1,10
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
10,10,10,10,10,10,10,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,12,12,12,12,12,12,12,12,12,12,12,12
-1,-1,-1,12,-1,-1,-1,-1,-1,12,6,-1,12
-1,7,-1,12,-1,-1,-1,-1,-1,12,-1,-1,12
12,-1,-1,12,-1,-1,12,-1,-1,12,-1,-1,12
12,-1,-1,12,2,-1,12,-1,-1,12,-1,-1,12
12,-1,13,12,-1,-1,12,-1,0,12,-1,-1,12
12,-1,-1,12,-1,5,12,-1,-1,12,-1,-1,12
12,-1,-1,12,-1,-1,12,-1,-1,12,-1,-1,12
12,1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,3,12
12,12,12,12,12,12,12,12,12,12,12,12,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
